ind,current
1857,0.0000000016670584390613
1858,0.00000000170479293229059
1859,0.00000000174470205484466
1860,0.00000000166121988744066
1861,0.00000000174099338917619
1862,0.00000000162708475719666
1863,0.0000000017008695013391
1864,0.00000000171967699355268
1865,0.0000000017177072959022
1866,0.00000000167609751246337
1867,0.00000000169981659764676
1868,0.00000000169660202139442
1869,0.0000000016945136024151
1870,0.00000000168725984437119
1871,0.00000000170811946530556
1872,0.00000000170393697787499
1873,0.00000000169425143030194
1874,0.00000000169422234973262
1875,0.00000000170002004335679
1876,0.00000000170107603662062
1877,0.00000000169512417315522
1878,0.0000000017033882995453
1879,0.00000000170328222414602
1880,0.00000000170318648449889
1881,0.00000000169736642037061
1882,0.00000000170133877522994
1883,0.00000000170194667127818
1884,0.00000000170392844359733
1885,0.00000000169325683204115
1886,0.00000000170233802112738
1887,0.00000000170201495052043
1888,0.00000000168991270678576
1889,0.00000000171124710056944
1890,0.00000000170050377918466
1891,0.00000000170317345041995
1892,0.00000000169941262885493
1893,0.00000000170275026608284
1894,0.00000000170447957515049
1895,0.00000000170064643286319
1896,0.0000000016985150191655
1897,0.00000000170287190398973
1898,0.00000000169641608675788
1899,0.0000000016972835258619
1900,0.00000000170109522499411
1901,0.00000000170395145677929
1902,0.00000000170421304828721
1903,0.00000000170030602472625
1904,0.00000000170616880558694
1905,0.00000000170247350649562
1906,0.00000000170069622659528
1907,0.00000000170516204927997
1908,0.00000000170300523724226
1909,0.00000000170129904622266
1910,0.0000000017009348076301
1911,0.00000000170546215403343
1912,0.00000000170606667328693
1913,0.00000000170334392560649
1914,0.00000000170523500098261
1915,0.00000000170698512597598
1916,0.00000000170624790001285
1917,0.00000000170483601335077
1918,0.00000000170377704624656
1919,0.00000000170422767504664
1920,0.00000000170438082647197
1921,0.00000000170451669952363
1922,0.0000000017100591808842
1923,0.00000000170628730131821
1924,0.00000000171230541864968
1925,0.0000000017060174018379
1926,0.00000000170544423247795
1927,0.0000000017112549468889
1928,0.00000000170898784024294
1929,0.00000000170690049291743
1930,0.00000000171693619681685
1931,0.00000000170443953815767
1932,0.00000000170137582269383
1933,0.000000001706711433537
1934,0.00000000170713841349904
1935,0.00000000171084384624428
1936,0.00000000170802988625099
1937,0.0000000017109097648286
1938,0.0000000017121273625081
1939,0.000000001706329861655
1940,0.00000000170682818313934
1941,0.00000000171294986890978
1942,0.00000000170613620568884
1943,0.00000000171144685888333
1944,0.0000000017000521525115
1945,0.00000000171045276290211
1946,0.00000000170447043563943
1947,0.00000000170972194048024
1948,0.00000000170832042036131
1949,0.00000000171995675228299
1950,0.00000000169039765476368
1951,0.0000000017364092569704
1952,0.00000000169777638477738
1953,0.0000000017115727651207
1954,0.00000000171765357197583
1955,0.00000000170495098806242
1956,0.00000000170151158616203
1957,0.00000000171539979332009
1958,0.00000000171437224753037
1959,0.00000000171286538836589
1960,0.00000000170817584051151
1961,0.00000000171971950079864
1962,0.0000000017100953914735
1963,0.00000000171183022030032
1964,0.00000000171114411333723
1965,0.0000000017157670918067
1966,0.00000000171132065330874
1967,0.00000000171606115895811
1968,0.00000000171367049209766
1969,0.00000000171438456330628
1970,0.00000000171905075974708
1971,0.00000000171164036731192
1972,0.0000000017186379637761
1973,0.00000000171392971439336
1974,0.00000000172697952268516
1975,0.00000000171108699275431
1976,0.00000000173297604588938
1977,0.00000000171475255076955
1978,0.00000000170243021376007
1979,0.00000000171018054264003
1980,0.00000000171479968524477
1981,0.00000000172106502471391
1982,0.00000000172369342787738
1983,0.0000000017033418697031
1984,0.00000000172178326994233
1985,0.00000000171415609014246
1986,0.0000000017162199265098
1987,0.00000000172516815509987
1988,0.00000000171472021796338
1989,0.0000000017225585391972
1990,0.00000000171212453041137
1991,0.00000000170235082526448
1992,0.00000000171305082405693
1993,0.00000000171287020379844
1994,0.00000000172222005238909
1995,0.00000000171495846660463
1996,0.00000000171852572861683
1997,0.00000000172200985216205
1998,0.0000000017203831560336
1999,0.00000000171342832999997
2000,0.0000000017191113352586
2001,0.00000000171988259118633
2002,0.00000000171130232543928
2003,0.00000000172093504446408
2004,0.00000000171726214086368
2005,0.00000000173394443103156
2006,0.00000000170740310297644
2007,0.00000000170974195341319
2008,0.00000000172290047244205
2009,0.00000000174818785322119
2010,0.00000000170026766427017
2011,0.00000000174376724786254
2012,0.00000000168128919487563
2013,0.00000000172750439337672
2014,0.00000000173626969595838
2015,0.00000000173025120231083
2016,0.00000000171388461645732
2017,0.00000000172416417760667
2018,0.00000000173071708409085
2019,0.00000000171890110251472
2020,0.00000000173313457173511
2021,0.00000000172851007335815
2022,0.00000000174843795756426
2023,0.00000000176428581638112
2024,0.00000000167932728780108
2025,0.00000000170325219591844
2026,0.00000000171624236272888
2027,0.00000000170831823218194
2028,0.00000000172916833460743
2029,0.00000000171412797517801
2030,0.0000000017271595578868
2031,0.00000000171152948611171
2032,0.00000000172406557757148
2033,0.00000000171083509090522
2034,0.00000000172189233627888
2035,0.00000000169578301504301
2036,0.00000000171415040053281
2037,0.00000000178294154907261
2038,0.00000000173002175937082
2039,0.00000000173261779026437
2040,0.0000000017356174323551
2041,0.00000000172839000285802
2042,0.0000000017333456643847
2043,0.00000000172917779290989
2044,0.00000000173120159333429
2045,0.00000000172319609307667
2046,0.00000000173040975392362
2047,0.00000000172796932054382
2048,0.00000000171718137505422
2049,0.00000000172111829295606
2050,0.00000000172912026861267
2051,0.00000000172767391568574
2052,0.00000000172427639561612
2053,0.00000000172567714893394
2054,0.0000000017302616083294
2055,0.00000000172824159332809
2056,0.00000000172386047932476
2057,0.00000000172789997749411
2058,0.00000000172528203664856
2059,0.0000000017279698134866
2060,0.00000000172424210803595
2061,0.00000000172799968277933
2062,0.00000000172600921214025
2063,0.00000000173099379177849
2064,0.00000000173142281187464
2065,0.00000000172545323803316
2066,0.0000000017309445609148
2067,0.00000000172159238230842
2068,0.00000000172748748193433
2069,0.0000000016897976446842
2070,0.00000000174376569441077
2071,0.00000000176404071833277
2072,0.00000000173721694659323
2073,0.00000000173921656038535
2074,0.000000001741820670024
2075,0.00000000173726903597028
2076,0.00000000173450571438237
2077,0.00000000173913844474725
2078,0.00000000173427828509487
2079,0.00000000173236124523641
2080,0.00000000174647612225491
2081,0.00000000173007579723336
2082,0.00000000172646187508205
2083,0.00000000174313821022386
2084,0.00000000174508881144489
2085,0.00000000173099096885994
2086,0.00000000173960884607191
2087,0.00000000173966756449556
2088,0.00000000173963759523071
2089,0.00000000173591011379533
2090,0.00000000173952679513386
2091,0.00000000173909403348384
2092,0.00000000173652322254008
2093,0.00000000174936790127185
2094,0.00000000171873173035392
2095,0.00000000173148954659954
2096,0.00000000173534038613103
2097,0.00000000173999719953988
2098,0.00000000173645028945391
2099,0.00000000173752905565952
2100,0.00000000173857404339731
2101,0.00000000173870838265157
2102,0.00000000174045675598642
2103,0.0000000017372637591419
2104,0.00000000173561911176901
2105,0.00000000173672837239389
2106,0.00000000173307642200369
2107,0.00000000174264763072702
2108,0.0000000017400956982964
2109,0.00000000173793567306906
2110,0.00000000174101072198492
2111,0.00000000173877975331659
2112,0.00000000173894479852644
2113,0.0000000017426798723334
2114,0.00000000173832486483857
2115,0.00000000173012043967165
2116,0.00000000173336163188078
2117,0.00000000175950915140757
2118,0.00000000174357556376862
2119,0.00000000174400541867254
2120,0.00000000174845683454161
2121,0.00000000174607922388669
2122,0.00000000174373829410212
2123,0.0000000017438555490491
2124,0.00000000175132630575026
2125,0.00000000173651188082733
2126,0.00000000175719961924466
2127,0.00000000174331103146236
2128,0.00000000173902984369886
2129,0.00000000174029760269249
2130,0.00000000175262034718365
2131,0.00000000174416553771028
2132,0.00000000174890575448604
2133,0.00000000174138627424944
2134,0.00000000174736711617806
2135,0.00000000175290199614058
2136,0.00000000174738252867216
2137,0.00000000175131656740418
2138,0.00000000174155025018027
2139,0.00000000176981649817229
2140,0.00000000173148258848082
2141,0.00000000171471342329736
2142,0.00000000174703605996309
2143,0.00000000174187770609369
2144,0.00000000174674009134917
2145,0.00000000173886466112781
2146,0.00000000174716011355078
2147,0.00000000174101980000804
2148,0.00000000174434187141582
2149,0.00000000174339715578372
2150,0.00000000175052912802709
2151,0.00000000174658905688284
2152,0.00000000174652866018122
2153,0.00000000175155970711006
2154,0.00000000174509632834877
2155,0.0000000017466249121813
2156,0.00000000174615843324294
2157,0.00000000174975522079591
2158,0.00000000174683653612246
2159,0.00000000175099804469848
2160,0.00000000174778075970851
2161,0.00000000174840987475452
2162,0.00000000173939985861271
2163,0.0000000017561494045714
2164,0.00000000175664563888827
2165,0.00000000175170317412898
2166,0.00000000175521682566606
2167,0.00000000175109416896685
2168,0.00000000176038771941081
2169,0.00000000174923398936209
2170,0.00000000175725594426196
2171,0.0000000017484154620839
2172,0.00000000176150344141067
2173,0.00000000177581897313077
2174,0.00000000172648318668127
2175,0.00000000173713102720278
2176,0.00000000175536579896546
2177,0.00000000174207476762904
2178,0.0000000017482372330814
2179,0.00000000174384998034548
2180,0.00000000175743331596447
2181,0.00000000174113531404971
2182,0.00000000175722357726607
2183,0.00000000173342284762383
2184,0.00000000175232576104202
2185,0.00000000171194360997857
2186,0.00000000173350238231656
2187,0.00000000188330378325947
2188,0.00000000176962354676099
2189,0.00000000177396733252763
2190,0.00000000177676635378836
2191,0.00000000176083967223105
2192,0.000000001767849530164
2193,0.00000000175824199067938
2194,0.0000000017684567131899
2195,0.0000000017579024071302
2196,0.00000000175970669746021
2197,0.00000000175701297947357
2198,0.00000000176139075458907
2199,0.00000000175400531240903
2200,0.00000000176213999051428
2201,0.0000000017599251408035
2202,0.00000000176361476653266
2203,0.00000000176092698444003
2204,0.00000000175834139493793
2205,0.00000000176487130612892
2206,0.0000000017601763510232
2207,0.00000000175947058924096
2208,0.00000000175229443571115
2209,0.00000000176496278500411
2210,0.00000000176632810551122
2211,0.00000000175991182812264
2212,0.00000000175739405453084
2213,0.00000000177144946517115
2214,0.00000000176323593744054
2215,0.00000000175550248053279
2216,0.00000000176616137843242
2217,0.00000000175672535534539
2218,0.00000000176144974230078
2219,0.00000000174190677149249
2220,0.00000000176924213167791
2221,0.0000000017775187855449
2222,0.00000000176662886896552
2223,0.00000000177195529295538
2224,0.00000000176797498240808
2225,0.00000000176635359508585
2226,0.00000000176969195168319
2227,0.00000000176247710953626
2228,0.00000000177609960651537
2229,0.0000000017601069448478
2230,0.00000000176581335022229
2231,0.00000000176326841265916
2232,0.00000000175437794557055
2233,0.0000000017852037053925
2234,0.00000000178697625592296
2235,0.00000000176517858345919
2236,0.00000000177532880182595
2237,0.00000000176957772294923
2238,0.00000000177075477759829
2239,0.00000000177333706429369
2240,0.00000000176902866717151
2241,0.00000000177388753282129
2242,0.00000000176645520179962
2243,0.00000000177089149002093
2244,0.00000000176565855197847
2245,0.00000000176952234580746
2246,0.00000000177105640651023
2247,0.00000000177516799273342
2248,0.00000000176331452482509
2249,0.00000000178263552014412
2250,0.00000000176721709497938
2251,0.00000000177074800596485
2252,0.00000000177414791759046
2253,0.00000000177259090296743
2254,0.00000000176837232584156
2255,0.00000000176497747637033
2256,0.00000000177969207426773
2257,0.00000000177519497811303
2258,0.00000000177217617952578
2259,0.00000000177030524401975
2260,0.00000000177685312970136
2261,0.00000000177441491372365
2262,0.00000000177303634654876
2263,0.00000000177362294244798
2264,0.00000000177214279341522
2265,0.00000000176645615060943
2266,0.00000000176766093867395
2267,0.00000000178503372980048
2268,0.00000000177555463727722
2269,0.00000000177979119988084
2270,0.00000000177398873512193
2271,0.00000000178046173800793
2272,0.00000000177797688426447
2273,0.00000000177474587561377
2274,0.00000000178206695353211
2275,0.00000000178199011927635
2276,0.00000000177650692800446
2277,0.00000000177222862630342
2278,0.00000000177433874691526
2279,0.0000000017825324078704
2280,0.0000000017912815985191
2281,0.00000000177613885587127
2282,0.00000000178648439072754
2283,0.00000000178291230568324
2284,0.00000000177667105794493
2285,0.00000000178254986647289
2286,0.0000000017844134747585
2287,0.00000000178216515289599
2288,0.00000000177587932672521
2289,0.0000000017812041489137
2290,0.00000000178054977996026
2291,0.00000000177859200998927
2292,0.00000000177461528228015
2293,0.00000000178346145767659
2294,0.00000000178414459917556
2295,0.00000000177812983815501
2296,0.00000000178270330893002
2297,0.00000000178603515756944
2298,0.00000000178800548604977
2299,0.00000000177749998204875
2300,0.00000000177819648413264
2301,0.00000000178883867734124
2302,0.00000000178407380702554
2303,0.00000000178624047544756
2304,0.00000000178383238145434
2305,0.00000000179509668692636
2306,0.00000000177036398149343
2307,0.00000000177178167193776
2308,0.00000000179674149976599
2309,0.00000000181318629256988
2310,0.0000000017572262985578
2311,0.00000000180911274416606
2312,0.0000000017352187215901
2313,0.00000000179620563544272
2314,0.00000000180132224866149
2315,0.0000000017994103633325
2316,0.00000000177800487395857
2317,0.00000000178237564781292
2318,0.00000000179597280354313
2319,0.00000000178397309909762
2320,0.00000000178783160125296
2321,0.00000000179839750754045
2322,0.00000000179582645371849
2323,0.00000000178489853575646
2324,0.00000000178343542111663
2325,0.00000000178307464831628
2326,0.00000000180227162623795
2327,0.0000000017903870273201
2328,0.00000000179001276905951
2329,0.00000000179909892361847
2330,0.00000000179314269749738
2331,0.00000000179078007178581
2332,0.00000000178465120191942
2333,0.00000000179729242296903
2334,0.00000000179402358713231
2335,0.00000000178828438260372
2336,0.00000000179238038540114
2337,0.00000000179864667756009
2338,0.00000000176970743360868
2339,0.0000000018013903617567
2340,0.00000000179306826699084
2341,0.00000000180168762369863
2342,0.00000000178759110063405
2343,0.00000000179343207102999
2344,0.00000000179793092524556
2345,0.00000000180225892413472
2346,0.000000001783706451279
2347,0.00000000178945587710941
2348,0.00000000179678987615462
2349,0.00000000179705475102562
2350,0.00000000178856403851063
2351,0.0000000017996967263152
2352,0.00000000180331005482478
2353,0.00000000179254870618575
2354,0.00000000179491255288717
2355,0.00000000179603718077629
2356,0.00000000180742607567863
2357,0.00000000178200245157383
2358,0.00000000179472172805571
2359,0.00000000179906348766981
2360,0.00000000181063992151286
2361,0.00000000177915406609848
2362,0.00000000180412044580694
2363,0.00000000180946684390743
2364,0.00000000179840008089717
2365,0.00000000178451473206044
2366,0.00000000180145833430479
2367,0.00000000186236504080157
2368,0.00000000172982937048734
2369,0.00000000182125744402642
2370,0.00000000188589278198207
2371,0.00000000167085671505083
2372,0.00000000189471479318514
2373,0.00000000178178077448876
2374,0.00000000180161437180757
2375,0.00000000179090897081231
2376,0.00000000182557910417224
2377,0.00000000179242000952864
2378,0.00000000179881051809045
2379,0.00000000181023720600916
2380,0.00000000181170038747343
2381,0.0000000017997864514143
2382,0.00000000178819067939556
2383,0.00000000181311843492989
2384,0.00000000179795699021787
2385,0.00000000180452617971801
2386,0.00000000179382421071075
2387,0.00000000181914358133243
2388,0.00000000180065162231214
2389,0.00000000180688435282267
2390,0.00000000180255484950848
2391,0.00000000181335382324455
2392,0.00000000180080800724304
2393,0.000000001799881008575
2394,0.0000000018097102116326
2395,0.00000000180709955859961
2396,0.00000000181098677356019
2397,0.00000000180284627866921
2398,0.00000000180864302084433
2399,0.00000000180928813632172
2400,0.00000000180923503372198
2401,0.00000000180580972579551
2402,0.00000000181327551358521
2403,0.00000000180385408902157
2404,0.00000000180724675260639
2405,0.00000000180395835631098
2406,0.00000000181167727845734
2407,0.00000000180944044034573
2408,0.00000000181231546640394
2409,0.00000000181324867467298
2410,0.00000000181159983013886
2411,0.00000000181672145129554
2412,0.00000000180810980777202
2413,0.00000000181876909862182
2414,0.00000000182639976802885
2415,0.00000000180689403643323
2416,0.00000000181089930410877
2417,0.00000000181577858332847
2418,0.00000000181008920300853
2419,0.00000000182095161979666
2420,0.00000000180828328478777
2421,0.00000000181880221571597
2422,0.00000000181330275540619
2423,0.00000000181689335691594
2424,0.00000000182089198991293
2425,0.00000000181968408418577
2426,0.00000000181761144738237
2427,0.00000000181476915895824
2428,0.00000000180652617149891
2429,0.00000000181279712774166
2430,0.00000000181548963423849
2431,0.0000000018155144460277
2432,0.00000000182332865139973
2433,0.00000000180512189324042
2434,0.00000000182391562409148
2435,0.00000000180730390719422
2436,0.00000000182704147034487
2437,0.00000000181963883094829
2438,0.00000000182337154875961
2439,0.0000000018094876145175
2440,0.00000000182123948320619
2441,0.00000000181493207336941
2442,0.00000000181262236268501
2443,0.00000000181953798617308
2444,0.00000000182171624228146
2445,0.00000000182413284102394
2446,0.00000000181437333469304
2447,0.00000000183751027281709
2448,0.0000000018133300785024
2449,0.00000000181875030116615
2450,0.00000000180348746884254
2451,0.00000000184168155681085
2452,0.0000000018135320935899
2453,0.00000000182733253960719
2454,0.00000000182504449481524
2455,0.0000000018455113997598
2456,0.00000000179627278486961
2457,0.00000000179159114249884
2458,0.00000000185900479162052
2459,0.00000000187723462608729
2460,0.00000000182281062530352
2461,0.00000000186803805438086
2462,0.00000000172887124067637
2463,0.00000000184618861553972
2464,0.00000000185750656933725
2465,0.00000000184172619433334
2466,0.00000000180064531978784
2467,0.00000000183239347528996
2468,0.00000000183364446116445
2469,0.00000000182303869403891
2470,0.00000000182109930619656
2471,0.00000000185500653658503
2472,0.00000000184128181236431
2473,0.00000000185685529711562
2474,0.00000000179860267125135
2475,0.00000000181787143281589
2476,0.00000000181899193304299
2477,0.00000000181896385201397
2478,0.00000000183105731854907
2479,0.00000000182778639917365
2480,0.0000000018385300484268
2481,0.00000000181511019405975
2482,0.00000000183873896376192
2483,0.00000000182387296117929
2484,0.00000000184548056898677
2485,0.00000000181251731928676
2486,0.00000000183868908434955
2487,0.00000000182514418888297
2488,0.00000000183522662354577
2489,0.0000000018271234342587
2490,0.00000000182894514158342
2491,0.00000000184352934247098
2492,0.00000000182591767312508
2493,0.00000000183791353217972
2494,0.00000000183856297598933
2495,0.00000000184156599934448
2496,0.00000000181283012637792
2497,0.00000000185284477461525
2498,0.00000000182408514196926
2499,0.00000000184468806790948
2500,0.00000000183182054419748
2501,0.0000000018527600467879
2502,0.00000000184978549182258
2503,0.00000000182904517671765
2504,0.00000000188717000835165
2505,0.00000000181099715256347
2506,0.00000000207037899302212
2507,0.00000000201412817054794
2508,0.00000000172816355151456
2509,0.00000000184305735478467
2510,0.0000000018101362965137
2511,0.00000000181529098533
2512,0.00000000183611962430886
2513,0.0000000018226235915233
2514,0.00000000183895463334405
2515,0.00000000181152480354671
2516,0.0000000018450766659666
2517,0.00000000184568889206302
2518,0.00000000180142056836343
2519,0.00000000181559420356437
2520,0.00000000188019493326034
2521,0.00000000178631417562333
2522,0.00000000188319247358247
2523,0.00000000183410969166223
2524,0.00000000183030847455253
2525,0.00000000183921697291596
2526,0.00000000184520236030473
2527,0.00000000184886116907258
2528,0.00000000182621427299274
2529,0.00000000185252806807613
2530,0.00000000185212284194871
2531,0.0000000018442302148447
2532,0.00000000181979751058283
2533,0.0000000018472304360848
2534,0.00000000183943137507677
2535,0.00000000183865008029912
2536,0.00000000183655027445156
2537,0.00000000184882875908978
2538,0.00000000184756393582784
2539,0.00000000183312753806427
2540,0.00000000184973497613452
2541,0.00000000183710936127871
2542,0.00000000184506539080915
2543,0.00000000183221239092177
2544,0.00000000184982172421241
2545,0.00000000184459094849103
2546,0.00000000184291699622253
2547,0.00000000184364194021528
2548,0.00000000184165549759904
2549,0.00000000184752442803877
2550,0.00000000183854218820797
2551,0.00000000185364333927526
2552,0.00000000183150216320838
2553,0.00000000180943238975144
2554,0.00000000184764832059275
2555,0.00000000186024665068583
2556,0.00000000184006112205694
2557,0.00000000186035729882472
2558,0.00000000184725419822704
2559,0.00000000185849768373934
2560,0.00000000184887717306062
2561,0.00000000185176361369802
2562,0.00000000185002946173836
2563,0.00000000185315461114945
2564,0.00000000186311503808387
2565,0.00000000183653419008214
2566,0.0000000018511684867456
2567,0.00000000185987587613373
2568,0.00000000185407849755219
2569,0.0000000018467937077147
2570,0.00000000186127751773328
2571,0.00000000185074793132118
2572,0.00000000185628075124335
2573,0.00000000186013455234866
2574,0.00000000186432859791294
2575,0.00000000185308881234749
2576,0.00000000186708662244766
2577,0.00000000187024466833276
2578,0.00000000183486983311783
2579,0.00000000185149554873929
2580,0.0000000018509230209742
2581,0.00000000186751226145147
2582,0.0000000018543294205854
2583,0.00000000183921621721307
2584,0.00000000186491288196742
2585,0.00000000185520436496242
2586,0.00000000186602741039224
2587,0.00000000185124380103474
2588,0.00000000185913210440987
2589,0.00000000185189937356488
2590,0.00000000186287332656657
2591,0.00000000185399528672585
2592,0.00000000186279971534648
2593,0.00000000186052971190552
2594,0.00000000186062149108216
2595,0.00000000185560404765775
2596,0.00000000185778938181216
2597,0.00000000186526743708501
2598,0.00000000185226700692733
2599,0.00000000184738901639257
2600,0.00000000185810659328473
2601,0.00000000187691125976239
2602,0.00000000185211304971469
2603,0.00000000187738619799834
2604,0.00000000185986576430316
2605,0.00000000186905513438376
2606,0.00000000185991522970766
2607,0.00000000187212432978633
2608,0.00000000186809191302725
2609,0.00000000186192936578555
2610,0.00000000189049178017422
2611,0.00000000186431952050658
2612,0.00000000186187785652276
2613,0.00000000185810819405482
2614,0.00000000188023026586395
2615,0.00000000186057837772261
2616,0.00000000187085063172431
2617,0.00000000186924055787462
2618,0.00000000187775270427899
2619,0.00000000187167200010129
2620,0.00000000188109916696108
2621,0.00000000187735064367817
2622,0.00000000188801898275857
2623,0.00000000194720687291197
2624,0.00000000182711325214474
2625,0.000000001842443879216
2626,0.0000000018620452550443
2627,0.00000000185971810043251
2628,0.00000000186458998637215
2629,0.00000000185789500596141
2630,0.00000000187483093116957
2631,0.00000000186419923049514
2632,0.00000000187445775444807
2633,0.00000000186435589010701
2634,0.0000000018693051748641
2635,0.00000000185769697400849
2636,0.00000000187887652379542
2637,0.00000000186489641222768
2638,0.00000000187323648409061
2639,0.00000000186806005384274
2640,0.00000000187370045292779
2641,0.00000000187556654966906
2642,0.00000000186749225786688
2643,0.00000000187815898364008
2644,0.0000000018745752670835
2645,0.00000000187097193192361
2646,0.0000000018531912476582
2647,0.0000000018911584814531
2648,0.00000000186936024925983
2649,0.00000000187892972143088
2650,0.000000001873921066217
2651,0.00000000188422464961417
2652,0.00000000188424210568563
2653,0.00000000187399284176691
2654,0.00000000190409468374232
2655,0.00000000185758198259671
2656,0.00000000199400710084069
2657,0.00000000197512063220596
2658,0.00000000181798533365564
2659,0.00000000187740455585301
2660,0.0000000018697853909284
2661,0.00000000186505522820918
2662,0.00000000187307087968819
2663,0.00000000186983703359725
2664,0.0000000018734438098221
2665,0.00000000186890825925915
2666,0.00000000188695717901199
2667,0.00000000186277081721971
2668,0.00000000187852567733205
2669,0.00000000182027492180858
2670,0.0000000018774179361887
2671,0.00000000192459838036554
2672,0.00000000187836723951482
2673,0.0000000019040013943453
2674,0.00000000188150093539185
2675,0.00000000189092845347745
2676,0.00000000188147495165566
2677,0.00000000189194231282022
2678,0.00000000188942153682109
2679,0.00000000188465087873938
2680,0.00000000189180031326471
2681,0.00000000188174558722122
2682,0.00000000188588601313757
2683,0.00000000188238873789869
2684,0.00000000189053885787906
2685,0.00000000188399255367352
2686,0.00000000189092990563259
2687,0.00000000188296727736681
2688,0.0000000018895984296409
2689,0.00000000188864477232263
2690,0.00000000189187979884242
2691,0.00000000188436050128035
2692,0.00000000187901794370923
2693,0.00000000189026302299684
2694,0.00000000189025186882199
2695,0.00000000188861177222495
2696,0.00000000189143971651509
2697,0.00000000189631569663206
2698,0.00000000188476008119036
2699,0.00000000189931242697635
2700,0.00000000188597745198259
2701,0.00000000189205603970682
2702,0.00000000188424684915951
2703,0.00000000187271234451916
2704,0.00000000188732959572881
2705,0.00000000189274943450615
2706,0.00000000189327327811933
2707,0.00000000190510748544531
2708,0.00000000188850749415218
2709,0.00000000189303890904701
2710,0.00000000189375060039061
2711,0.00000000189364151631626
2712,0.00000000190314946369115
2713,0.00000000189453419062597
2714,0.00000000189870529782018
2715,0.00000000188208515718108
2716,0.00000000188348047776819
2717,0.00000000191275942871006
2718,0.00000000190293045203936
2719,0.0000000018977935466937
2720,0.00000000191032795791703
2721,0.0000000018980896937091
2722,0.00000000189996027142155
2723,0.00000000190308650340234
2724,0.0000000019048727731619
2725,0.00000000189999780223145
2726,0.0000000019061781804411
2727,0.00000000189700618628498
2728,0.00000000190238504228989
2729,0.00000000190152992454847
2730,0.00000000189851484335355
2731,0.00000000190207036460503
2732,0.00000000190251034952013
2733,0.00000000190757358595353
2734,0.00000000189890650434367
2735,0.00000000191004492788139
2736,0.00000000190407773081141
2737,0.00000000190353331790277
2738,0.0000000018947143513228
2739,0.00000000189833676996502
2740,0.00000000191228743323673
2741,0.00000000190458511593013
2742,0.00000000190715399023956
2743,0.00000000191066455464348
2744,0.00000000190969102066252
2745,0.00000000190111549725911
2746,0.00000000190672270153148
2747,0.00000000190348095062546
2748,0.0000000019054049664141
2749,0.00000000189845995730233
2750,0.00000000191043955826125
2751,0.00000000191098604459002
2752,0.00000000190818028363171
2753,0.00000000191650411361161
2754,0.00000000190820310647021
2755,0.00000000189642424438304
2756,0.00000000190916184378682
2757,0.00000000191016247484511
2758,0.00000000192157327741463
2759,0.00000000191919942089546
2760,0.00000000190248762006574
2761,0.00000000191036277339191
2762,0.00000000190046631400217
2763,0.00000000191621828894672
2764,0.00000000192036705141912
2765,0.00000000191540762674498
2766,0.00000000192137580056033
2767,0.00000000191186350912628
2768,0.00000000191475343829879
2769,0.00000000191748475901157
2770,0.00000000192081554463757
2771,0.00000000191739731922193
2772,0.00000000192111330810077
2773,0.00000000191801066597973
2774,0.00000000191550539063192
2775,0.00000000191004584226864
2776,0.00000000192010436313883
2777,0.00000000191488285174155
2778,0.00000000191658794530183
2779,0.0000000019203193117382
2780,0.00000000192149626946956
2781,0.00000000192247514143613
2782,0.00000000191857804874233
2783,0.00000000192311771059262
2784,0.00000000191312701806586
2785,0.00000000191226035254629
2786,0.00000000192211140959068
2787,0.00000000192586078996155
2788,0.00000000192109279271635
2789,0.00000000192127651962611
2790,0.00000000191989531357406
2791,0.00000000192692249810512
2792,0.000000001919840065316
2793,0.00000000192581719893602
2794,0.0000000019230771133869
2795,0.00000000192326242081566
2796,0.00000000191213901849738
2797,0.00000000192048920118273
2798,0.00000000192514866811972
2799,0.00000000192600032196819
2800,0.00000000192129269878615
2801,0.00000000192353089175734
2802,0.00000000193329416681039
2803,0.00000000191859936664951
2804,0.00000000192844067560017
2805,0.00000000193343172760464
2806,0.00000000193573897753733
2807,0.00000000191854514667817
2808,0.00000000192301821579497
2809,0.00000000192733857793662
2810,0.00000000194476512748819
2811,0.00000000191681233204755
2812,0.00000000193282079645416
2813,0.00000000194272466864643
2814,0.00000000192428688064983
2815,0.00000000192787522992362
2816,0.000000001935008726538
2817,0.0000000019722362722702
2818,0.0000000018804794953681
2819,0.00000000196107252001037
2820,0.00000000196170804287883
2821,0.0000000018673409556052
2822,0.00000000198493837563994
2823,0.00000000191705584665412
2824,0.00000000193256063868236
2825,0.00000000193130243093792
2826,0.00000000194559446521018
2827,0.0000000019234280583394
2828,0.000000001939402739823
2829,0.00000000194328374426887
2830,0.00000000193576501986772
2831,0.00000000192658038986426
2832,0.000000001930471344295
2833,0.00000000194996555357146
2834,0.00000000192995324349398
2835,0.00000000193807312678161
2836,0.00000000193497108100249
2837,0.00000000194721539725039
2838,0.00000000193314900545713
2839,0.00000000194238297786338
2840,0.00000000193899142866273
2841,0.00000000193824195471502
2842,0.00000000192992542533972
2843,0.00000000194050899207526
2844,0.0000000019448618576226
2845,0.00000000193357456999242
2846,0.00000000195095544549712
2847,0.00000000193819546648771
2848,0.00000000193824732631064
2849,0.00000000194493468404629
2850,0.0000000019380555989011
2851,0.00000000195968077186579
2852,0.00000000194812825939844
2853,0.0000000019438808748029
2854,0.00000000193910562312484
2855,0.00000000193831668844026
2856,0.00000000195120184446588
